fold,model,seq_id,subject_id,session_id,run_id,prior_std,n_test,test_ll,test_ll_per_trial
1,HMM_static,241,8.0,3.0,9.0,40.0,207,-201.86705053683463,-0.9752031426900224
1,HMM_static,244,8.0,3.0,12.0,80.0,215,-266.39390738285465,-1.2390414296876961
1,HMM_static,245,8.0,4.0,13.0,80.0,226,-409.05947952321753,-1.8099976970053873
1,HMM_static,253,8.0,5.0,21.0,20.0,204,-264.7588513772605,-1.2978375067512768
1,HMM_static,258,8.0,6.0,26.0,80.0,226,-334.81744632688475,-1.481493125340198
1,HMM_static,259,8.0,6.0,27.0,10.0,221,-188.14177327508622,-0.8513202410637386
1,HMM_static,261,9.0,1.0,2.0,20.0,204,-92.1030411860908,-0.45148549601024907
1,HMM_static,262,9.0,1.0,3.0,80.0,226,-231.71871736722917,-1.0253040591470317
1,HMM_static,270,9.0,3.0,11.0,10.0,221,-110.00316387395215,-0.4977518727328151
1,HMM_static,271,9.0,3.0,12.0,80.0,226,-268.16589428421895,-1.1865747534699953
1,HMM_static,273,9.0,3.0,14.0,40.0,202,-223.1507950926602,-1.1047069063993078
1,HMM_static,283,9.0,5.0,24.0,80.0,226,-266.9739346027056,-1.181300595587193
1,HMM_static,287,9.0,6.0,28.0,20.0,204,-87.73599728254773,-0.43007841805170455
1,HMM_static,292,9.0,7.0,33.0,80.0,226,-273.42345342776554,-1.2098382895033872
1,HMM_static,294,9.0,7.0,35.0,40.0,202,-204.75103429400568,-1.0136189816534935
1,HMM_static,296,9.0,8.0,37.0,10.0,221,-102.65606419387358,-0.4645070778003329
1,HMM_static,300,10.0,1.0,1.0,80.0,226,-431.10085450593965,-1.9075259048935382
1,HMM_static,303,10.0,1.0,4.0,20.0,204,-205.66882252116284,-1.0081805025547197
1,HMM_static,305,10.0,2.0,6.0,40.0,202,-302.6638303895263,-1.498335794007556
1,HMM_static,316,10.0,4.0,18.0,80.0,226,-358.4570537813546,-1.5860931583245779
1,HMM_static,323,10.0,6.0,25.0,10.0,221,24.743024041853324,0.11195938480476618
1,HMM_static,325,10.0,6.0,27.0,80.0,226,-323.76086193602305,-1.432570185557624
1,HMM_static,327,10.0,6.0,29.0,40.0,202,-147.23670033152308,-0.7288945560966489
1,HMM_static,328,11.0,1.0,1.0,10.0,221,-20.26064851169719,-0.09167714258686512
1,HMM_static,331,11.0,1.0,4.0,40.0,202,-314.07731562830827,-1.554838196179744
1,HMM_static,333,11.0,2.0,6.0,80.0,226,-268.0223908623092,-1.1859397825765894
1,HMM_static,339,11.0,3.0,12.0,40.0,202,-215.45418229698285,-1.0666048628563507
1,HMM_static,349,11.0,5.0,22.0,80.0,226,-259.1176151517418,-1.1465381201404505
1,HMM_static,351,11.0,5.0,24.0,80.0,226,-250.8927245049434,-1.11014479869444
1,HMM_static,353,11.0,6.0,26.0,10.0,221,-15.18567800096303,-0.06871347511747977
1,HMM_static,354,11.0,6.0,27.0,20.0,204,-54.93464236887962,-0.26928746259254716
1,HMM_static,359,12.0,1.0,2.0,10.0,221,-51.43271155089831,-0.23272720158777516
1,HMM_static,360,12.0,1.0,3.0,80.0,226,-354.69409376838297,-1.5694428927804556
1,HMM_static,375,12.0,4.0,18.0,10.0,221,-98.49431492784426,-0.44567563315766634
1,HMM_static,378,12.0,5.0,21.0,80.0,226,-337.90643209164904,-1.4951612039453497
1,HMM_static,381,12.0,5.0,24.0,40.0,202,-152.68870412027957,-0.7558846738627701
1,HMM_static,383,12.0,6.0,26.0,20.0,204,-112.00228252234223,-0.5490307966781481
1,HMM_static,384,12.0,6.0,27.0,80.0,226,-357.5620754134301,-1.5821330770505755
1,Independent_switching,0,1.0,1.0,1.0,10.0,213,9.260837362908626,0.04347810968501702
1,Independent_switching,1,1.0,1.0,2.0,80.0,215,-210.47121736203388,-0.9789358947071344
1,Independent_switching,3,1.0,1.0,4.0,40.0,207,-116.0197190353447,-0.5604817344702643
1,Independent_switching,9,1.0,2.0,10.0,80.0,215,-191.46951037715237,-0.8905558622193134
1,Independent_switching,11,1.0,3.0,12.0,10.0,213,5.38119345032213,0.025263819015596857
1,Independent_switching,19,1.0,4.0,20.0,80.0,215,-200.2110204489797,-0.9312140485999055
1,Independent_switching,20,1.0,5.0,21.0,20.0,215,-63.015691662581744,-0.2930962402910779
1,Independent_switching,25,1.0,6.0,26.0,40.0,202,-139.83028836461042,-0.6922291503198535
1,Independent_switching,32,1.0,7.0,33.0,80.0,226,-216.02062475451487,-0.95584347236511
1,Independent_switching,37,1.0,8.0,38.0,20.0,204,-55.44457434679572,-0.27178712915095943
1,Independent_switching,40,2.0,1.0,1.0,10.0,213,-27.429023631361954,-0.12877475883268522
1,Independent_switching,43,2.0,1.0,4.0,40.0,207,-165.39955241241714,-0.7990316541662663
1,Independent_switching,44,2.0,1.0,5.0,80.0,215,-289.2633341550512,-1.345410856535122
1,Independent_switching,49,2.0,2.0,10.0,80.0,215,-323.43835070095696,-1.5043644218649161
1,Independent_switching,61,2.0,5.0,22.0,20.0,215,-35.88970859227167,-0.16692887717335658
1,Independent_switching,64,2.0,5.0,25.0,80.0,215,-262.6864336722282,-1.2217973659173404
1,Independent_switching,70,2.0,7.0,31.0,20.0,215,-42.5989158379048,-0.19813449226932464
1,Independent_switching,71,2.0,7.0,32.0,80.0,215,-263.2907689849156,-1.2246082278368167
1,Independent_switching,72,2.0,7.0,33.0,40.0,207,-164.24826451879048,-0.7934698769023695
1,Independent_switching,73,2.0,8.0,31.0,10.0,213,7.653934617871393,0.03593396534211921
1,Independent_switching,80,3.0,1.0,4.0,20.0,215,-55.74431369136438,-0.2592758776342529
1,Independent_switching,81,3.0,1.0,5.0,80.0,215,-210.81070299732443,-0.9805148976619741
1,Independent_switching,82,3.0,2.0,6.0,10.0,213,-8.422666559457916,-0.03954303549041275
1,Independent_switching,86,3.0,2.0,10.0,80.0,215,-170.90662724989113,-0.7949145453483308
1,Independent_switching,87,3.0,3.0,11.0,40.0,207,-98.4500234233692,-0.4756039778906725
1,Independent_switching,91,3.0,3.0,15.0,20.0,215,-39.56821639748236,-0.18403821580224353
1,Independent_switching,99,3.0,5.0,23.0,20.0,215,-56.67283277376018,-0.263594571040745
1,Independent_switching,100,3.0,5.0,24.0,40.0,207,-125.04639349122678,-0.60408885744554
1,Independent_switching,102,3.0,6.0,26.0,10.0,213,4.718112399343271,0.02215076243823132
1,Independent_switching,118,3.0,9.0,42.0,80.0,226,-200.45385530571315,-0.8869639615297042
1,Independent_switching,119,3.0,9.0,43.0,80.0,202,-159.0209148716616,-0.787232251839909
1,Independent_switching,132,4.0,3.0,12.0,80.0,215,-234.1957671652723,-1.0892826379780107
1,Independent_switching,133,4.0,3.0,13.0,10.0,213,-42.38980923039766,-0.19901318887510638
1,Independent_switching,137,4.0,4.0,17.0,40.0,207,-165.20759592966309,-0.7981043281626236
1,Independent_switching,139,4.0,5.0,19.0,20.0,215,-102.66176016724025,-0.4774965589173965
1,Independent_switching,143,4.0,5.0,23.0,80.0,187,-204.6610535207254,-1.0944441364744675
1,Independent_switching,144,5.0,1.0,1.0,80.0,215,-270.75331985751893,-1.2593177667791577
1,Independent_switching,148,5.0,2.0,5.0,20.0,215,-243.51997815074668,-1.1326510611662637
1,Independent_switching,151,5.0,2.0,8.0,80.0,215,-259.0880290319562,-1.2050606001486335
1,Independent_switching,159,5.0,4.0,16.0,40.0,202,-384.28582312187393,-1.902405064959772
1,Independent_switching,160,5.0,4.0,17.0,80.0,226,-293.66029705658775,-1.2993818453831316
1,Independent_switching,165,5.0,5.0,22.0,10.0,221,-437.07370493761505,-1.9777090721159052
1,Independent_switching,168,5.0,6.0,25.0,40.0,202,-391.45064593750214,-1.9378744848391196
1,Independent_switching,174,6.0,1.0,4.0,40.0,202,-312.0310873860042,-1.5447083533960602
1,Independent_switching,180,6.0,2.0,10.0,80.0,226,-341.83869013623234,-1.512560575824037
1,Independent_switching,182,6.0,3.0,12.0,10.0,221,-89.64711573355378,-0.4056430576178904
1,Independent_switching,184,6.0,3.0,14.0,40.0,202,-167.5974367816602,-0.8296902810973278
1,Independent_switching,185,6.0,3.0,15.0,80.0,226,-268.01489308110587,-1.1859066065535657
1,Independent_switching,187,6.0,4.0,17.0,20.0,204,-108.34726586842976,-0.5311140483746557
1,Independent_switching,191,6.0,5.0,21.0,80.0,226,-261.70535111227446,-1.1579882792578515
1,Independent_switching,196,6.0,6.0,26.0,10.0,221,-75.95845063590764,-0.3437033965425685
1,Independent_switching,202,6.0,7.0,32.0,20.0,204,-109.76221819312653,-0.5380500891819928
1,Independent_switching,207,7.0,1.0,2.0,40.0,207,-162.3707789115506,-0.7843998981234328
1,Independent_switching,210,7.0,2.0,5.0,80.0,215,-219.902570305108,-1.0228026525818976
1,Independent_switching,217,7.0,3.0,12.0,20.0,215,-88.5788152741209,-0.41199448964707397
1,Independent_switching,219,7.0,4.0,14.0,80.0,226,-247.72264678269758,-1.096117906118131
1,Independent_switching,230,7.0,6.0,25.0,40.0,202,-172.15526443313473,-0.8522537843224491
1,Independent_switching,231,7.0,6.0,26.0,10.0,221,-41.4179091960258,-0.18741135382817106
1,Independent_switching,232,7.0,6.0,27.0,80.0,226,-249.33404757712725,-1.1032479981288816
1,Independent_switching,241,8.0,3.0,9.0,40.0,207,-189.4465990402271,-0.9152009615469909
1,Independent_switching,244,8.0,3.0,12.0,80.0,215,-279.31564862392713,-1.299142551739196
1,Independent_switching,245,8.0,4.0,13.0,80.0,226,-408.99959225636417,-1.8097327090989566
1,Independent_switching,253,8.0,5.0,21.0,20.0,204,-275.5830312654032,-1.3508972120853098
1,Independent_switching,258,8.0,6.0,26.0,80.0,226,-321.22999031045106,-1.421371638541819
1,Independent_switching,259,8.0,6.0,27.0,10.0,221,-195.49064200902427,-0.8845730407648157
1,Independent_switching,261,9.0,1.0,2.0,20.0,204,-94.16360211829928,-0.4615862848936239
1,Independent_switching,262,9.0,1.0,3.0,80.0,226,-244.51237032727366,-1.0819131430410338
1,Independent_switching,270,9.0,3.0,11.0,10.0,221,-112.20820688640329,-0.5077294429249017
1,Independent_switching,271,9.0,3.0,12.0,80.0,226,-254.80523860328677,-1.127456807979145
1,Independent_switching,273,9.0,3.0,14.0,40.0,202,-212.50956687563055,-1.0520275587902503
1,Independent_switching,283,9.0,5.0,24.0,80.0,226,-273.0025321070616,-1.2079758057834584
1,Independent_switching,287,9.0,6.0,28.0,20.0,204,-84.65534763833757,-0.41497719430557634
1,Independent_switching,292,9.0,7.0,33.0,80.0,226,-261.6085490301564,-1.157559951460869
1,Independent_switching,294,9.0,7.0,35.0,40.0,202,-214.4321451236861,-1.0615452728895352
1,Independent_switching,296,9.0,8.0,37.0,10.0,221,-107.47168808876873,-0.48629723117089924
1,Independent_switching,300,10.0,1.0,1.0,80.0,226,-438.61303046597584,-1.9407656215308666
1,Independent_switching,303,10.0,1.0,4.0,20.0,204,-226.42016959839478,-1.1099027921489941
1,Independent_switching,305,10.0,2.0,6.0,40.0,202,-317.4827495693221,-1.571696780046149
1,Independent_switching,316,10.0,4.0,18.0,80.0,226,-351.5021548543375,-1.5553192692669802
1,Independent_switching,323,10.0,6.0,25.0,10.0,221,-15.352418508069215,-0.06946795705008695
1,Independent_switching,325,10.0,6.0,27.0,80.0,226,-326.5596818277353,-1.4449543443705102
1,Independent_switching,327,10.0,6.0,29.0,40.0,202,-163.55577458726714,-0.8096820524122136
1,Independent_switching,328,11.0,1.0,1.0,10.0,221,-56.10586990602119,-0.2538727145068832
1,Independent_switching,331,11.0,1.0,4.0,40.0,202,-386.514767957834,-1.913439445335812
1,Independent_switching,333,11.0,2.0,6.0,80.0,226,-290.85712646006743,-1.2869784356640153
1,Independent_switching,339,11.0,3.0,12.0,40.0,202,-231.35124428834865,-1.1453031895462804
1,Independent_switching,349,11.0,5.0,22.0,80.0,226,-270.37133339342097,-1.196333333599208
1,Independent_switching,351,11.0,5.0,24.0,80.0,226,-251.21392335550223,-1.11156603254647
1,Independent_switching,353,11.0,6.0,26.0,10.0,221,-42.51451874798302,-0.19237338799992315
1,Independent_switching,354,11.0,6.0,27.0,20.0,204,-66.70743658006961,-0.3269972381375961
1,Independent_switching,359,12.0,1.0,2.0,10.0,221,-77.09333741286682,-0.34883863082745165
1,Independent_switching,360,12.0,1.0,3.0,80.0,226,-343.1103934135509,-1.518187581475889
1,Independent_switching,375,12.0,4.0,18.0,10.0,221,-100.5812415345064,-0.4551187399751421
1,Independent_switching,378,12.0,5.0,21.0,80.0,226,-336.3470407189897,-1.4882612421194235
1,Independent_switching,381,12.0,5.0,24.0,40.0,202,-187.0535055413161,-0.9260074531748321
1,Independent_switching,383,12.0,6.0,26.0,20.0,204,-117.4785058568191,-0.5758750287098975
1,Independent_switching,384,12.0,6.0,27.0,80.0,226,-352.32881712174157,-1.5589770669103609
1,Serial_stim_independent_switching,0,1.0,1.0,1.0,10.0,213,9.522012678332867,0.04470428487480219
1,Serial_stim_independent_switching,1,1.0,1.0,2.0,80.0,215,-210.46487499427724,-0.9789063953222197
1,Serial_stim_independent_switching,3,1.0,1.0,4.0,40.0,207,-115.98455087542723,-0.5603118399779093
1,Serial_stim_independent_switching,9,1.0,2.0,10.0,80.0,215,-191.49950514073944,-0.8906953727476253
1,Serial_stim_independent_switching,11,1.0,3.0,12.0,10.0,213,5.614656213874063,0.026359888328047247
1,Serial_stim_independent_switching,19,1.0,4.0,20.0,80.0,215,-200.26467252033805,-0.9314635931178514
1,Serial_stim_independent_switching,20,1.0,5.0,21.0,20.0,215,-62.8637035973983,-0.2923893190576665
1,Serial_stim_independent_switching,25,1.0,6.0,26.0,40.0,202,-139.71876246235882,-0.6916770418928655
1,Serial_stim_independent_switching,32,1.0,7.0,33.0,80.0,226,-216.11434390587777,-0.9562581588755654
1,Serial_stim_independent_switching,37,1.0,8.0,38.0,20.0,204,-55.28766156169368,-0.2710179488318318
1,Serial_stim_independent_switching,40,2.0,1.0,1.0,10.0,213,-27.251043040283736,-0.12793916920321002
1,Serial_stim_independent_switching,43,2.0,1.0,4.0,40.0,207,-165.76456825290114,-0.8007950157144983
1,Serial_stim_independent_switching,44,2.0,1.0,5.0,80.0,215,-289.2694991911609,-1.3454395311216785
1,Serial_stim_independent_switching,49,2.0,2.0,10.0,80.0,215,-323.43765137969103,-1.5043611692078653
1,Serial_stim_independent_switching,61,2.0,5.0,22.0,20.0,215,-35.79966069147413,-0.16651004972778666
1,Serial_stim_independent_switching,64,2.0,5.0,25.0,80.0,215,-262.7361560160268,-1.2220286326326828
1,Serial_stim_independent_switching,70,2.0,7.0,31.0,20.0,215,-42.51595041548479,-0.19774860658365018
1,Serial_stim_independent_switching,71,2.0,7.0,32.0,80.0,215,-263.21188809587443,-1.2242413399808112
1,Serial_stim_independent_switching,72,2.0,7.0,33.0,40.0,207,-164.2440566670218,-0.7934495491160474
1,Serial_stim_independent_switching,73,2.0,8.0,31.0,10.0,213,7.874622090358041,0.036970056762244324
1,Serial_stim_independent_switching,80,3.0,1.0,4.0,20.0,215,-55.582439810785964,-0.25852297586412076
1,Serial_stim_independent_switching,81,3.0,1.0,5.0,80.0,215,-210.61889515392426,-0.9796227681577873
1,Serial_stim_independent_switching,82,3.0,2.0,6.0,10.0,213,-8.149040124573446,-0.038258404340720406
1,Serial_stim_independent_switching,86,3.0,2.0,10.0,80.0,215,-170.69462115747115,-0.7939284704998658
1,Serial_stim_independent_switching,87,3.0,3.0,11.0,40.0,207,-98.6431347175575,-0.4765368826935145
1,Serial_stim_independent_switching,91,3.0,3.0,15.0,20.0,215,-39.42635698534629,-0.183378404583006
1,Serial_stim_independent_switching,99,3.0,5.0,23.0,20.0,215,-56.55997311372434,-0.26306964238941555
1,Serial_stim_independent_switching,100,3.0,5.0,24.0,40.0,207,-125.12961294221635,-0.604490883778823
1,Serial_stim_independent_switching,102,3.0,6.0,26.0,10.0,213,4.965665991207704,0.023312985874214574
1,Serial_stim_independent_switching,118,3.0,9.0,42.0,80.0,226,-200.3958100133562,-0.8867071239529035
1,Serial_stim_independent_switching,119,3.0,9.0,43.0,80.0,202,-158.98593409053038,-0.787059079656091
1,Serial_stim_independent_switching,132,4.0,3.0,12.0,80.0,215,-234.0779936010064,-1.0887348539581694
1,Serial_stim_independent_switching,133,4.0,3.0,13.0,10.0,213,-42.13709797044357,-0.19782675103494635
1,Serial_stim_independent_switching,137,4.0,4.0,17.0,40.0,207,-165.2966649111524,-0.7985346130973545
1,Serial_stim_independent_switching,139,4.0,5.0,19.0,20.0,215,-102.49317110050987,-0.4767124237233017
1,Serial_stim_independent_switching,143,4.0,5.0,23.0,80.0,187,-204.55409005095174,-1.0938721393099025
1,Serial_stim_independent_switching,144,5.0,1.0,1.0,80.0,215,-270.6639493189191,-1.2589020898554377
1,Serial_stim_independent_switching,148,5.0,2.0,5.0,20.0,215,-243.69463091980248,-1.1334633996269883
1,Serial_stim_independent_switching,151,5.0,2.0,8.0,80.0,215,-259.0524590648692,-1.2048951584412522
1,Serial_stim_independent_switching,159,5.0,4.0,16.0,40.0,202,-384.16159924301087,-1.90179009526243
1,Serial_stim_independent_switching,160,5.0,4.0,17.0,80.0,226,-293.72430900145366,-1.2996650840772286
1,Serial_stim_independent_switching,165,5.0,5.0,22.0,10.0,221,-437.63723645575953,-1.9802589884875996
1,Serial_stim_independent_switching,168,5.0,6.0,25.0,40.0,202,-391.5623768013858,-1.9384276079276526
1,Serial_stim_independent_switching,174,6.0,1.0,4.0,40.0,202,-312.0968922635381,-1.5450341201165252
1,Serial_stim_independent_switching,180,6.0,2.0,10.0,80.0,226,-341.9491430831196,-1.5130493056775205
1,Serial_stim_independent_switching,182,6.0,3.0,12.0,10.0,221,-89.4625846407877,-0.40480807529768187
1,Serial_stim_independent_switching,184,6.0,3.0,14.0,40.0,202,-167.53518580486332,-0.8293821079448679
1,Serial_stim_independent_switching,185,6.0,3.0,15.0,80.0,226,-268.08623237317545,-1.1862222671379445
1,Serial_stim_independent_switching,187,6.0,4.0,17.0,20.0,204,-108.25656752990128,-0.5306694486759866
1,Serial_stim_independent_switching,191,6.0,5.0,21.0,80.0,226,-261.66630427377754,-1.1578155056361839
1,Serial_stim_independent_switching,196,6.0,6.0,26.0,10.0,221,-75.78789594986236,-0.34293165588173014
1,Serial_stim_independent_switching,202,6.0,7.0,32.0,20.0,204,-109.64929485700293,-0.5374965434166811
1,Serial_stim_independent_switching,207,7.0,1.0,2.0,40.0,207,-162.28751608920462,-0.783997662266689
1,Serial_stim_independent_switching,210,7.0,2.0,5.0,80.0,215,-219.88682661338504,-1.0227294261087676
1,Serial_stim_independent_switching,217,7.0,3.0,12.0,20.0,215,-88.40721006888629,-0.41119632590179667
1,Serial_stim_independent_switching,219,7.0,4.0,14.0,80.0,226,-247.80481282503948,-1.096481472677166
1,Serial_stim_independent_switching,230,7.0,6.0,25.0,40.0,202,-172.1112097276305,-0.8520356917209431
1,Serial_stim_independent_switching,231,7.0,6.0,26.0,10.0,221,-41.185499550142005,-0.18635972647123078
1,Serial_stim_independent_switching,232,7.0,6.0,27.0,80.0,226,-249.37720042259758,-1.1034389399229982
1,Serial_stim_independent_switching,241,8.0,3.0,9.0,40.0,207,-189.28392623362282,-0.914415102577888
1,Serial_stim_independent_switching,244,8.0,3.0,12.0,80.0,215,-279.23331364860496,-1.2987595983656044
1,Serial_stim_independent_switching,245,8.0,4.0,13.0,80.0,226,-409.42621997432786,-1.8116204423642825
1,Serial_stim_independent_switching,253,8.0,5.0,21.0,20.0,204,-275.8052679265192,-1.3519866074829372
1,Serial_stim_independent_switching,258,8.0,6.0,26.0,80.0,226,-321.38672391738464,-1.4220651500769232
1,Serial_stim_independent_switching,259,8.0,6.0,27.0,10.0,221,-195.53528230436447,-0.8847750330514229
1,Serial_stim_independent_switching,261,9.0,1.0,2.0,20.0,204,-94.07476608297918,-0.4611508141322509
1,Serial_stim_independent_switching,262,9.0,1.0,3.0,80.0,226,-244.48414761167726,-1.0817882637684835
1,Serial_stim_independent_switching,270,9.0,3.0,11.0,10.0,221,-112.11112865907668,-0.5072901749279488
1,Serial_stim_independent_switching,271,9.0,3.0,12.0,80.0,226,-254.81363547498648,-1.1274939622787012
1,Serial_stim_independent_switching,273,9.0,3.0,14.0,40.0,202,-212.66466360711064,-1.0527953643916368
1,Serial_stim_independent_switching,283,9.0,5.0,24.0,80.0,226,-273.2535855767424,-1.209086661843993
1,Serial_stim_independent_switching,287,9.0,6.0,28.0,20.0,204,-84.55220482074455,-0.41447159225855174
1,Serial_stim_independent_switching,292,9.0,7.0,33.0,80.0,226,-261.62388144263025,-1.1576277939939392
1,Serial_stim_independent_switching,294,9.0,7.0,35.0,40.0,202,-214.53584964309283,-1.0620586615994694
1,Serial_stim_independent_switching,296,9.0,8.0,37.0,10.0,221,-107.33597925443607,-0.485683164047222
1,Serial_stim_independent_switching,300,10.0,1.0,1.0,80.0,226,-438.88994993256733,-1.9419909289051651
1,Serial_stim_independent_switching,303,10.0,1.0,4.0,20.0,204,-226.59987090450232,-1.1107836809044231
1,Serial_stim_independent_switching,305,10.0,2.0,6.0,40.0,202,-317.3381920424576,-1.5709811487250376
