version,iteration,log_likelihood_before_m_step,log_likelihood_after_transition_update,log_likelihood_after_pi_update,log_likelihood_after_kappa_update,kappa_candidate_log_likelihood,final_iteration_log_likelihood,maximum_change_in_pi,maximum_change_in_transition,maximum_change_in_kappa,pi_step_delta,transition_step_delta,kappa_step_delta,first_decreasing_step,kappa_update_accepted,pi,transition_matrix,sensory_kappas,prior_kappas
fixed_kappa,151,-6106.114555298529,-6106.114553074255,-6106.114553073942,-6106.114553073942,-6106.114553073942,-6106.114553073942,1.1793458210007657e-08,0.000724275598697588,0.0,3.128661774098873e-10,2.2242738850764e-06,0.0,none,True,"[0.22112707209664054, 0.7788728330744107, 9.482894891077083e-08]","[[0.8980631929978148, 0.10193659753440722, 2.0946777791062566e-07], [0.05315447230649427, 0.9468455271701782, 5.233275295916213e-10], [0.9879177391349333, 0.00467518364389415, 0.007407077221172591]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,152,-6106.114553073942,-6106.114550984539,-6106.114550984207,-6106.114550984207,-6106.114550984207,-6106.114550984207,1.1080379724859313e-08,0.0007698293572540038,0.0,3.319655661471188e-10,2.089403096761089e-06,0.0,none,True,"[0.22112706104773008, 0.7788728441547904, 9.479747959979732e-08]","[[0.8980631853904029, 0.1019366180548388, 1.965547582853233e-07], [0.05315448253040396, 0.9468455169464421, 5.231539361003552e-10], [0.9871479097776793, 0.004977701402453791, 0.007874388819866905]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,153,-6106.114550984207,-6106.114549021489,-6106.114549021139,-6106.114549021139,-6106.114549021139,-6106.114549021139,1.0410698525475937e-08,0.0008181641862563538,0.0,3.5015546018257737e-10,1.962717760761734e-06,0.0,none,True,"[0.22112705067039432, 0.7788728545654889, 9.47641165065888e-08]","[[0.8980631782443079, 0.1019366373299274, 1.8442576474563016e-07], [0.053154492133918776, 0.9468455073431119, 5.229693882027559e-10], [0.986329745591423, 0.0052998264881005345, 0.008370427920476457]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,154,-6106.114549021139,-6106.1145471774225,-6106.114547177049,-6106.114547177049,-6106.114547177049,-6106.114547177049,9.781792265073364e-09,0.0008694386201443249,0.0,3.738023224286735e-10,1.8437167454976588e-06,0.0,none,True,"[0.2211270409239638, 0.7788728643472812, 9.47287550622587e-08]","[[0.8980631715315364, 0.10193665543518321, 1.7303328039611837e-07], [0.053154501154659965, 0.9468454983225668, 5.227732114984724e-10], [0.9854603069712786, 0.005642832765350125, 0.008896860263371218]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,155,-6106.114547177049,-6106.114545445105,-6106.11454544471,-6106.11454544471,-6106.11454544471,-6106.11454544471,9.191194139113179e-09,0.0009238186973695717,0.0,3.956301952712238e-10,1.731943484628573e-06,0.0,none,True,"[0.22112703177023849, 0.7788728735384753, 9.469128622292663e-08]","[[0.8980631652257935, 0.1019366724415331, 1.6233267342030125e-07], [0.05315450962796473, 0.9468454898494706, 5.22564692476193e-10], [0.984536488273909, 0.006008077003735589, 0.009455434722355337]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,156,-6106.11454544471,-6106.11454381776,-6106.114543817339,-6106.114543817339,-6106.114543817339,-6106.114543817339,8.636589443611342e-09,0.0009814780954933155,0.0,4.210960469208658e-10,1.6269495972665027e-06,0.0,none,True,"[0.22112702317333877, 0.7788728821750648, 9.46515964632876e-08]","[[0.8980631593023787, 0.10193668841559912, 1.5228202219970862e-07], [0.05315451758702833, 0.9468454818906287, 5.223430765714768e-10], [0.9835550101784157, 0.006397004238671532, 0.010047985582912701]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,157,-6106.114543817339,-6106.114542289006,-6106.114542288558,-6106.114542288558,-6106.114542288558,-6106.114542288558,8.115804916997149e-09,0.0010425982314109516,0.0,4.474713932722807e-10,1.528333086753264e-06,0.0,none,True,"[0.22112701509956256, 0.7788728902908697, 9.460956780342715e-08]","[[0.89806315373809, 0.10193670341995906, 1.428419510473799e-07], [0.05315452506302909, 0.9468454744148634, 5.221075661760951e-10], [0.9825124119470048, 0.006811153463245792, 0.010676434589749451]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,158,-6106.114542288558,-6106.114540852858,-6106.114540852386,-6106.114540852386,-6106.114540852386,-6106.114540852386,7.626797637882987e-09,0.0011073683192329709,0.0,4.720277502201498e-10,1.4357001418829896e-06,0.0,none,True,"[0.22112700751725484, 0.7788728979176673, 9.456507787471486e-08]","[[0.8980631485111311, 0.10193671751339302, 1.3397547591168738e-07], [0.05315453208525411, 0.9468454673928884, 5.218573186059015e-10], [0.9814050436277718, 0.007252163666937482, 0.01134279270529077]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,159,-6106.114540852386,-6106.1145395036865,-6106.11453950319,-6106.11453950319,-6106.11453950319,-6106.11453950319,7.167650140083026e-09,0.0011759853772881357,0.0,4.965841071680188e-10,1.3486996977007948e-06,0.0,none,True,"[0.22112700039668245, 0.7788729050853175, 9.451800003131113e-08]","[[0.8980631436010271, 0.10193673075111327, 1.256478594453974e-07], [0.05315453868121316, 0.9468454607971953, 5.215914440357225e-10], [0.9802290582504837, 0.007721780236895776, 0.0120491615126205]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,160,-6106.11453950319,-6106.114538236213,-6106.114538235685,-6106.114538235685,-6106.114538235685,-6106.114538235685,6.736562085940534e-09,0.0012486541745277968,0.0,5.275069270282984e-10,1.2669770512729883e-06,0.0,none,True,"[0.22112699370991695, 0.7788729118218796, 9.446820351459931e-08]","[[0.8980631389885466, 0.10193674318497856, 1.1782647487153353e-07], [0.05315454487674605, 0.946845454601945, 5.213090034119806e-10], [0.9789804040759559, 0.008221861736699396, 0.012797734187344815]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,161,-6106.114538235685,-6106.114537045471,-6106.114537044913,-6106.114537044913,-6106.114537044913,-6106.114537044913,6.331841828632889e-09,0.0013255871052938462,0.0,5.57520252186805e-10,1.1902147889486514e-06,0.0,none,True,"[0.2211269874307249, 0.7788729181537214, 9.44155536786864e-08]","[[0.8980631346556222, 0.10193675486369974, 1.1048067811202236e-07], [0.05315455069612338, 0.9468454487828676, 5.210090063560057e-10], [0.977654816970662, 0.008754387076364162, 0.01359079595297395]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,162,-6106.114537044913,-6106.114535926795,-6106.114535926204,-6106.114535926204,-6106.114535926204,-6106.114535926204,5.951901083101063e-09,0.0014070039799352063,0.0,5.911715561524034e-10,1.1181182344444096e-06,0.0,none,True,"[0.22112698153446536, 0.7788729241056225, 9.43599122860093e-08]","[[0.8980631305852836, 0.10193676583302864, 1.0358168767737843e-07], [0.05315455616214312, 0.9468454433171664, 5.206904090735564e-10], [0.9762478129907268, 0.009321463085658427, 0.014430723923614625]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,163,-6106.114535926204,-6106.114534875802,-6106.114534875177,-6106.114534875177,-6106.114534875177,-6106.114534875177,5.59524815368917e-09,0.0014931317171416048,0.0,6.248228601180017e-10,1.0504018064239062e-06,0.0,none,True,"[0.22112697599799158, 0.7788729297008706, 9.430113788303273e-08]","[[0.8980631267615873, 0.10193677613594078, 9.710247184604216e-08], [0.053154561296218227, 0.9468454381834297, 5.203521122892838e-10], [0.9747546812735852, 0.009925332500387046, 0.015319986226027642]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
fixed_kappa,164,-6106.114534875177,-6106.114533888383,-6106.114533887722,-6106.114533887722,-6106.114533887722,-6106.114533887722,5.260482383029341e-09,0.0015842039220702597,0.0,6.612026481889188e-10,9.867935659713112e-07,0.0,none,True,"[0.22112697079956087, 0.778872934961353, 9.423908626703457e-08]","[[0.8980631231695587, 0.10193678581279851, 9.101764269045226e-08], [0.053154566118462324, 0.9468454333615446, 5.199929592282424e-10], [0.973170477351515, 0.010568382368051453, 0.016261140280433642]]","{""0.06"": 1.5, ""0.12"": 4.5, ""0.24"": 20.0}","{""80"": 0.5, ""40"": 1.0, ""20"": 6.0, ""10"": 30.0}"
approximate_kappa,1,-6404.258574575673,-6235.6103640905285,-6230.413950735506,-4860.684890397247,-4860.684890397247,-4860.684890397247,0.20509976724531986,0.06775046956401654,21.66618631142385,5.196413355022742,168.64821048514477,1369.729060338259,none,True,"[0.41475553929717685, 0.5550997672453198, 0.030144693457503348]","[[0.8000617831488867, 0.16863959317994784, 0.03129862367116544], [0.11251657075284538, 0.8677504695640166, 0.019732959683138016], [0.4478792911615397, 0.41599742762743125, 0.13612328121102907]]","{""0.06"": 2.1499521015931737, ""0.12"": 4.918225612239498, ""0.24"": 17.257507335049546}","{""80"": 1.5910637873145075, ""40"": 4.19124904050223, ""20"": 18.442028261538233, ""10"": 51.66618631142385}"
approximate_kappa,2,-4860.684890397247,-4769.448709046533,-4762.357680144654,-4629.042109166993,-4629.042109166993,-4629.042109166993,0.25274503629098943,0.05283338188534226,9.000237170294966,7.091028901878417,91.2361813507141,133.31557097766108,none,True,"[0.18126237818768418, 0.8078448035363093, 0.010892818276006574]","[[0.7547423842838049, 0.2214729750652901, 0.023784640650905176], [0.08473016071015975, 0.9060591460702999, 0.009210693219540246], [0.4409128610352027, 0.42991042458616063, 0.12917671437863654]]","{""0.06"": 2.4325208958188926, ""0.12"": 5.402894602392439, ""0.24"": 16.348742300945823}","{""80"": 2.020648751639979, ""40"": 6.225463306501596, ""20"": 25.851214685703827, ""10"": 60.666423481718816}"
approximate_kappa,3,-4629.042109166993,-4619.246036288108,-4617.693301051646,-4602.660110241057,-4602.660110241057,-4602.660110241057,0.09032648803209176,0.05979246428258178,4.111681788674982,1.5527352364624676,9.796072878884843,15.033190810589076,none,True,"[0.09741959235846467, 0.898171291568401, 0.004409116073134405]","[[0.7393461552576592, 0.23921753983169877, 0.02143630491064192], [0.08530888265130071, 0.9082147762074305, 0.0064763411412689246], [0.4615566819997814, 0.37011796030357885, 0.16832535769663984]]","{""0.06"": 2.557173423610328, ""0.12"": 5.491233531991013, ""0.24"": 15.502632078883721}","{""80"": 2.118942234155865, ""40"": 7.224724736122222, ""20"": 29.96289647437881, ""10"": 62.92083822382459}"
approximate_kappa,4,-4602.660110241057,-4594.626034353417,-4594.354684617483,-4590.939276448793,-4590.939276448793,-4590.939276448793,0.02901338547210064,0.07080876396732866,2.5593372963608942,0.2713497359336543,8.034075887640029,3.415408168690192,none,True,"[0.07053819548173668, 0.9271846770405017, 0.0022771274777614804]","[[0.7302754549808559, 0.24889387978498112, 0.020830665234163073], [0.09134559415450867, 0.9033498926222825, 0.005304513223208726], [0.46852158062710014, 0.2993091963362502, 0.23216922303664972]]","{""0.06"": 2.6407173926097443, ""0.12"": 5.4562179078665265, ""0.24"": 15.021280599301134}","{""80"": 2.14456861165241, ""40"": 7.870335421404229, ""20"": 32.5222337707397, ""10"": 63.834477658600186}"
approximate_kappa,5,-4590.939276448793,-4582.746512296088,-4582.693138911096,-4581.60418992519,-4581.60418992519,-4581.60418992519,0.010245740639374779,0.08034964575296383,1.722014966997186,0.0533733849924829,8.192764152704513,1.0889489859055175,none,True,"[0.06128858900123746, 0.9374304176798764, 0.0012809933188859166]","[[0.7210579828302227, 0.2580642033714516, 0.020877813798325758], [0.09779076586405272, 0.8975957443698094, 0.004613489766137945], [0.45315413543149136, 0.23432699577889504, 0.31251886878961355]]","{""0.06"": 2.7149705368452106, ""0.12"": 5.414529934750509, ""0.24"": 14.804455224160481}","{""80"": 2.164771572820131, ""40"": 8.367774426023349, ""20"": 34.24424873773689, ""10"": 64.53855891949854}"
approximate_kappa,6,-4581.60418992519,-4573.07600287905,-4573.059089645506,-4572.458190770374,-4572.458190770374,-4572.458190770374,0.0038038071897003034,0.09282236893177359,1.1971085257402763,0.01691323354407359,8.528187046140374,0.6008988751318611,none,True,"[0.05808453606615331, 0.9412342248695768, 0.0006812390642698894]","[[0.7113849329248993, 0.26729228167908053, 0.021322785396020005], [0.10381402589901491, 0.8920251247796578, 0.004160849321327252], [0.4166781236338094, 0.17798063864480346, 0.40534123772138714]]","{""0.06"": 2.785057501459474, ""0.12"": 5.394425598486981, ""0.24"": 14.726329321941819}","{""80"": 2.1962078320764373, ""40"": 8.769987778887733, ""20"": 35.441357263477165, ""10"": 65.19369849958431}"
approximate_kappa,7,-4572.458190770374,-4563.349609166139,-4563.340637304955,-4562.394548616268,-4562.394548616268,-4562.394548616268,0.0013740255585215078,0.10111176882225931,0.8524636683370588,0.008971861184363661,9.108581604235042,0.9460886886863591,none,True,"[0.05707672264574554, 0.9426082504280983, 0.00031502692615618434]","[[0.7017061136367069, 0.27618039169067476, 0.022113494672618392], [0.10935141684960321, 0.8867952042418481, 0.003853378908548685], [0.36345767706874227, 0.13008931638761143, 0.5064530065436464]]","{""0.06"": 2.85202188741864, ""0.12"": 5.398720991016505, ""0.24"": 14.710245849980966}","{""80"": 2.249915634461288, ""40"": 9.09448206009879, ""20"": 36.293820931814224, ""10"": 65.81259947963659}"
approximate_kappa,8,-4562.394548616268,-4554.117282358361,-4554.112258228277,-4552.673268772913,-4552.673268772913,-4552.673268772913,0.00042242112692270073,0.09387795956167777,0.6226598179795815,0.005024130084166245,8.277266257907286,1.438989455364208,none,True,"[0.05684873504675749, 0.943030671555021, 0.00012059339822159059]","[[0.6924514296815535, 0.2844712535588185, 0.023077316759628177], [0.1144270815302614, 0.8819556840496883, 0.0036172344200503044], [0.307113879810886, 0.09255515408378982, 0.6003309661053242]]","{""0.06"": 2.9155013403245786, ""0.12"": 5.421502536397503, ""0.24"": 14.722641705331576}","{""80"": 2.3297782059688985, ""40"": 9.349774519799992, ""20"": 36.916480749793806, ""10"": 66.39218960658178}"
approximate_kappa,9,-4552.673268772913,-4546.958219066787,-4546.955942594351,-4545.725565947427,-4545.725565947427,-4545.725565947427,8.288406230347564e-05,0.06891520418910146,0.5381868999771484,0.002276472436278709,5.715049706125683,1.2303766469240145,none,True,"[0.05689787199743247, 0.9430644186666494, 3.7709335918114953e-05]","[[0.6838760975271206, 0.2922426529127997, 0.02388124956007956], [0.11905522256525364, 0.8775545442406357, 0.0033902331941106467], [0.26353588694598734, 0.06721794275958703, 0.6692461702944257]]","{""0.06"": 2.9708746515180557, ""0.12"": 5.451816834173562, ""0.24"": 14.753445832029648}","{""80"": 2.419430960148427, ""40"": 9.541309886862203, ""20"": 37.38436242412625, ""10"": 66.93037650655893}"
approximate_kappa,10,-4545.725565947427,-4542.2807433544685,-4542.2799416172875,-4541.669221169092,-4541.669221169092,-4541.669221169092,0.00016699768858251252,0.043464947102692886,0.4939080459103167,0.0008017371810637997,3.4448225929581895,0.6107204481950248,none,True,"[0.057064869686014985, 0.9429251670981615, 9.963215823444085e-06]","[[0.6759846742796013, 0.29962521091780864, 0.02439011480259017], [0.12329005459954342, 0.8735382422324145, 0.0031717031680420613], [0.2358637665039813, 0.0514251160989001, 0.7127111173971186]]","{""0.06"": 3.0133248367606784, ""0.12"": 5.479733004648911, ""0.24"": 14.784012812109395}","{""80"": 2.5002284942895363, ""40"": 9.677083549751078, ""20"": 37.74779165944359, ""10"": 67.42428455246925}"
approximate_kappa,11,-4541.669221169092,-4539.544745408671,-4539.544504405657,-4539.421661991481,-4539.421661991481,-4539.421661991481,0.000215286280758481,0.0258632247208892,0.44660643367576824,0.00024100301379803568,2.124475760421774,0.12284241417546582,none,True,"[0.057280155966773466, 0.9427174927951558, 2.351238070786555e-06]","[[0.6686855825471063, 0.30662917765972303, 0.024685239793170565], [0.12716930902213838, 0.8698483067716971, 0.002982384206164399], [0.21991847465065203, 0.041507183231340165, 0.7385743421180078]]","{""0.06"": 3.0430810055891846, ""0.12"": 5.501604484392969, ""0.24"": 14.80313154018595}","{""80"": 2.5644745532691164, ""40"": 9.770668863443957, ""20"": 38.040857006148464, ""10"": 67.87089098614501}"
approximate_kappa,12,-4539.421661991481,-4537.993924517643,-4537.993850490418,-4538.122258498716,-4538.122258498716,-4538.122258498716,0.00021647181438493035,0.015133871969458257,0.3985913808510304,7.402722530969186e-05,1.4277374738385333,-0.12840800829872023,kappa,True,"[0.057496627781158396, 0.9425028400055104, 5.322133310714026e-07]","[[0.661907263372952, 0.31321036329863855, 0.02488237332840944], [0.1307012235060863, 0.8664682304020423, 0.002830546091871373], [0.21132457075748584, 0.034967215155048116, 0.753708214087466]]","{""0.06"": 3.0635217884687753, ""0.12"": 5.518784239557896, ""0.24"": 14.812963779495764}","{""80"": 2.612211394339165, ""40"": 9.836389132780706, ""20"": 38.285001122258414, ""10"": 68.26948236699604}"
approximate_kappa,13,-4538.122258498716,-4537.083822692926,-4537.083794858093,-4537.308101445079,-4537.308101445079,-4537.308101445079,0.00018992899046370304,0.008827366942353532,0.3528062485689958,2.7834833417728078e-05,1.038435805789959,-0.22430658698613115,kappa,True,"[0.0576865567716221, 0.9423133080951173, 1.3513326062238564e-07]","[[0.6556184766599423, 0.3193307411062855, 0.025050782233772217], [0.133891275037154, 0.8633952786324397, 0.002713446330406257], [0.20708382125187946, 0.030380597718301077, 0.7625355810298196]]","{""0.06"": 3.078321348798224, ""0.12"": 5.5337551303222225, ""0.24"": 14.819383112182772}","{""80"": 2.6465879958352, ""40"": 9.885026514044942, ""20"": 38.49255195444226, ""10"": 68.62228861556504}"
approximate_kappa,14,-4537.308101445079,-4536.513332338795,-4536.513319253486,-4536.758432084975,-4536.758432084975,-4536.758432084975,0.00015383981608926844,0.00581190604558357,0.3113765587859234,1.3085309547022916e-05,0.7947691062836384,-0.24511283148876828,kappa,True,"[0.05784039658771137, 0.9421595500119178, 5.340037079505771e-08]","[[0.6498065706143588, 0.3249764538951269, 0.02521697549051427], [0.13675557990028434, 0.8606199512912409, 0.002624468808474806], [0.20536376407692838, 0.02696627022001756, 0.767669965703054]]","{""0.06"": 3.090197661211319, ""0.12"": 5.548225138315996, ""0.24"": 14.82648994205299}","{""80"": 2.671098535980389, ""40"": 9.923178639228201, ""20"": 38.670630133451425, ""10"": 68.93366517435096}"
approximate_kappa,15,-4536.758432084975,-4536.132546124581,-4536.1325391599585,-4536.367760511097,-4536.367760511097,-4536.367760511097,0.00011952157863789198,0.0053476467838666775,0.2751695891135455,6.9646221163566224e-06,0.6258859603940437,-0.23522135113853437,kappa,True,"[0.05795991816634926, 0.9420400446912612, 3.714238952289035e-08]","[[0.6444589238304921, 0.3301553745382954, 0.025385701631212607], [0.13931963654356627, 0.8581233280862299, 0.0025570353702037522], [0.20508235074075765, 0.02429187889648581, 0.7706257703627565]]","{""0.06"": 3.1007889007075145, ""0.12"": 5.562935076227957, ""0.24"": 14.835961975638424}","{""80"": 2.688582498952237, ""40"": 9.954381423700573, ""20"": 38.82391591465559, ""10"": 69.20883476346451}"
approximate_kappa,16,-4536.367760511097,-4535.86700691761,-4535.867002991469,-4536.081842931678,-4536.081842931678,-4536.081842931678,9.152585254475903e-05,0.004902524305043565,0.24406420185272282,3.926140379917342e-06,0.5007535934873886,-0.2148399402085488,kappa,True,"[0.05805144401889402, 0.9419485220802526, 3.390085347938493e-08]","[[0.6395563995254485, 0.33488979407813746, 0.025553806396414046], [0.141612997729796, 0.8558811985446971, 0.0025058037255068872], [0.205604789149825, 0.0221106285020212, 0.7722845823481539]]","{""0.06"": 3.110935195780935, ""0.12"": 5.578010383199683, ""0.24"": 14.847956890543067}","{""80"": 2.7011019063210036, ""40"": 9.98038330089461, ""20"": 38.956030999963225, ""10"": 69.45289896531723}"
